class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,,,,,,,,,,
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,p,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,Pink,False,Creosote,Free,c,n,p,e,b,s,s,w,w,p,w,o,p,k,s,d,,,,,,Fibrous,Pink,False,Creosote,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,d,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,p,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,p,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,p,,,,,,Fibrous,yellow,False,Foul,Free
Edible,Knobbed,Scaly,Brown,False,None,Free,w,n,w,e,b,f,f,w,n,p,w,o,e,w,v,l,,,,,,Scaly,Brown,False,None,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,p,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,Gray,False,Foul,Free,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,p,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,g,,,,,,Fibrous,yellow,False,Foul,Free
Edible,Flat,Smooth,Pink,True,None,Free,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,,,,,,Smooth,Pink,True,None,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,p,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,g,,,,,,Scaly,Gray,False,Foul,Free
Edible,Knobbed,Smooth,Pink,True,None,Free,c,b,e,e,?,s,s,w,e,p,w,t,e,w,c,w,,,,,,Smooth,Pink,True,None,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,p,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,p,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,p,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,p,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,yellow,False,Foul,Free,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,d,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,d,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g,,,,,,Fibrous,yellow,False,Foul,Free
Edible,Flat,Scaly,Gray,True,None,Free,c,b,w,t,b,s,s,p,w,p,w,o,p,n,y,d,,,,,,Scaly,Gray,True,None,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,p,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,p,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,p,,,,,,Scaly,Gray,False,Foul,Free
Edible,Convex,Scaly,Green,False,None,Free,c,n,p,e,?,s,f,w,w,p,w,o,f,h,v,d,,,,,,Scaly,Green,False,None,Free
Poisonious,Flat,Scaly,yellow,False,Foul,Free,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Scaly,Brown,False,Spicy,Free,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,,,,,,Scaly,Brown,False,Spicy,Free
Poisonious,Flat,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,d,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Knobbed,Scaly,Brown,False,None,Free,c,n,w,e,?,k,y,w,n,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,None,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Edible,Flat,Scaly,Red,True,None,Free,c,b,w,t,b,s,s,g,p,p,w,o,p,k,y,d,,,,,,Scaly,Red,True,None,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,p,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,p,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Smooth,Buff,True,Foul,Free,c,b,w,t,b,s,s,w,w,p,w,o,p,h,s,u,,,,,,Smooth,Buff,True,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,p,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,p,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,g,,,,,,Scaly,Gray,False,Foul,Free
Edible,Convex,Smooth,Red,True,None,Free,c,b,e,e,?,s,s,w,e,p,w,t,e,w,c,w,,,,,,Smooth,Red,True,None,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,d,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Bell,Scaly,White,True,None,Free,w,n,w,e,b,s,s,w,w,p,w,o,p,w,c,l,,,,,,Scaly,White,True,None,Free
Poisonious,Flat,Smooth,Buff,True,Foul,Free,c,b,h,t,b,s,s,w,w,p,w,o,p,h,v,u,,,,,,Smooth,Buff,True,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,p,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,p,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,yellow,False,Foul,Free,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,p,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,d,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Smooth,White,True,Foul,Free,c,b,w,t,b,f,f,w,w,p,w,o,p,h,s,u,,,,,,Smooth,White,True,Foul,Free
Edible,Flat,Scaly,Gray,True,None,Free,c,b,n,t,b,s,s,g,p,p,w,o,p,n,v,d,,,,,,Scaly,Gray,True,None,Free
Poisonious,Convex,Scaly,Brown,False,Fishy,Free,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d,,,,,,Scaly,Brown,False,Fishy,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,,,,,,Fibrous,Gray,False,Foul,Free
Edible,Flat,Scaly,Red,True,None,Free,c,b,n,t,b,s,s,p,g,p,w,o,p,k,v,d,,,,,,Scaly,Red,True,None,Free
Edible,Convex,Scaly,Buff,True,None,Free,c,b,e,e,?,s,s,w,e,p,w,t,e,w,c,w,,,,,,Scaly,Buff,True,None,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,d,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Fibrous,Gray,False,Foul,Free,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Scaly,yellow,False,Foul,Free,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,p,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Convex,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,p,,,,,,Scaly,Gray,False,Foul,Free
Edible,Convex,Scaly,Purple,False,None,Free,c,n,h,e,?,s,f,w,w,p,w,o,f,h,y,d,,,,,,Scaly,Purple,False,None,Free
Poisonious,Convex,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,g,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,g,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,p,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,g,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,d,,,,,,Fibrous,yellow,False,Foul,Free
Edible,Flat,Fibrous,Red,True,None,Free,c,b,u,t,b,s,s,g,w,p,w,o,p,n,y,d,,,,,,Fibrous,Red,True,None,Free
Poisonious,Flat,Smooth,Buff,True,Foul,Free,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,u,,,,,,Smooth,Buff,True,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,d,,,,,,Scaly,Gray,False,Foul,Free
Poisonious,Flat,Fibrous,Gray,False,Foul,Free,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,p,,,,,,Fibrous,Gray,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,p,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Flat,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,d,,,,,,Scaly,yellow,False,Foul,Free
Edible,Flat,Scaly,Brown,True,None,Free,c,b,u,t,b,s,s,w,g,p,w,o,p,k,v,d,,,,,,Scaly,Brown,True,None,Free
Poisonious,Flat,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Edible,Convex,Smooth,Buff,True,None,Free,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,,,,,,Smooth,Buff,True,None,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Convex,Fibrous,yellow,False,Foul,Free,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,d,,,,,,Fibrous,yellow,False,Foul,Free
Poisonious,Convex,Scaly,yellow,False,Foul,Free,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,g,,,,,,Scaly,yellow,False,Foul,Free
Poisonious,Flat,Scaly,Gray,False,Foul,Free,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,p,,,,,,Scaly,Gray,False,Foul,Free
Edible,Flat,Fibrous,Red,True,None,Free,c,b,n,t,b,s,s,g,g,p,w,o,p,k,y,d,,,,,,Fibrous,Red,True,None,Free
